img_filename,order,seq,mask_filename
data/S_49/53.png,53.0,49.0,data/S_49/label_53.npy
data/S_49/67.png,67.0,49.0,data/S_49/label_67.npy
data/S_50/53.png,53.0,50.0,data/S_50/label_53.npy
data/S_50/137.png,137.0,50.0,data/S_50/label_137.npy
data/S_51/35.png,35.0,51.0,data/S_51/label_35.npy
data/S_51/101.png,101.0,51.0,data/S_51/label_101.npy
data/S_52/37.png,37.0,52.0,data/S_52/label_37.npy
data/S_52/126.png,126.0,52.0,data/S_52/label_126.npy
data/S_52/142.png,142.0,52.0,data/S_52/label_142.npy
data/S_53/33.png,33.0,53.0,data/S_53/label_33.npy
data/S_53/141.png,141.0,53.0,data/S_53/label_141.npy
data/S_54/38.png,38.0,54.0,data/S_54/label_38.npy
data/S_54/67.png,67.0,54.0,data/S_54/label_67.npy
data/S_55/54.png,54.0,55.0,data/S_55/label_54.npy
data/S_55/107.png,107.0,55.0,data/S_55/label_107.npy
data/S_55/142.png,142.0,55.0,data/S_55/label_142.npy
data/S_56/39.png,39.0,56.0,data/S_56/label_39.npy
data/S_56/126.png,126.0,56.0,data/S_56/label_126.npy
data/S_57/23.png,23.0,57.0,data/S_57/label_23.npy
data/S_57/81.png,81.0,57.0,data/S_57/label_81.npy
data/S_58/89.png,89.0,58.0,data/S_58/label_89.npy
data/S_58/119.png,119.0,58.0,data/S_58/label_119.npy
data/S_58/173.png,173.0,58.0,data/S_58/label_173.npy
data/S_59/92.png,92.0,59.0,data/S_59/label_92.npy
data/S_59/119.png,119.0,59.0,data/S_59/label_119.npy
data/S_59/135.png,135.0,59.0,data/S_59/label_135.npy
data/S_60/37.png,37.0,60.0,data/S_60/label_37.npy
data/S_60/111.png,111.0,60.0,data/S_60/label_111.npy
data/S_61/69.png,69.0,61.0,data/S_61/label_69.npy
data/S_61/145.png,145.0,61.0,data/S_61/label_145.npy
data/S_62/73.png,73.0,62.0,data/S_62/label_73.npy
data/S_62/145.png,145.0,62.0,data/S_62/label_145.npy
data/S_63/66.png,66.0,63.0,data/S_63/label_66.npy
data/S_63/134.png,134.0,63.0,data/S_63/label_134.npy
data/S_64/21.png,21.0,64.0,data/S_64/label_21.npy
data/S_64/77.png,77.0,64.0,data/S_64/label_77.npy
data/S_65/78.png,78.0,65.0,data/S_65/label_78.npy
data/S_65/108.png,108.0,65.0,data/S_65/label_108.npy
data/S_66/81.png,81.0,66.0,data/S_66/label_81.npy
data/S_66/96.png,96.0,66.0,data/S_66/label_96.npy
data/S_66/145.png,145.0,66.0,data/S_66/label_145.npy
data/S_67/24.png,24.0,67.0,data/S_67/label_24.npy
data/S_67/70.png,70.0,67.0,data/S_67/label_70.npy
data/S_68/62.png,62.0,68.0,data/S_68/label_62.npy
data/S_68/139.png,139.0,68.0,data/S_68/label_139.npy
data/S_69/48.png,48.0,69.0,data/S_69/label_48.npy
data/S_69/136.png,136.0,69.0,data/S_69/label_136.npy
data/S_70/34.png,34.0,70.0,data/S_70/label_34.npy
data/S_70/81.png,81.0,70.0,data/S_70/label_81.npy
data/S_71/21.png,21.0,71.0,data/S_71/label_21.npy
data/S_71/94.png,94.0,71.0,data/S_71/label_94.npy
data/S_72/23.png,23.0,72.0,data/S_72/label_23.npy
data/S_72/107.png,107.0,72.0,data/S_72/label_107.npy
data/S_73/66.png,66.0,73.0,data/S_73/label_66.npy
data/S_73/122.png,122.0,73.0,data/S_73/label_122.npy
data/S_74/49.png,49.0,74.0,data/S_74/label_49.npy
data/S_74/96.png,96.0,74.0,data/S_74/label_96.npy
data/S_75/68.png,68.0,75.0,data/S_75/label_68.npy
data/S_75/95.png,95.0,75.0,data/S_75/label_95.npy
data/S_76/40.png,40.0,76.0,data/S_76/label_40.npy
data/S_76/124.png,124.0,76.0,data/S_76/label_124.npy
data/S_77/81.png,81.0,77.0,data/S_77/label_81.npy
data/S_77/129.png,129.0,77.0,data/S_77/label_129.npy
data/S_78/53.png,53.0,78.0,data/S_78/label_53.npy
data/S_78/96.png,96.0,78.0,data/S_78/label_96.npy
data/S_79/65.png,65.0,79.0,data/S_79/label_65.npy
data/S_79/128.png,128.0,79.0,data/S_79/label_128.npy
data/S_80/24.png,24.0,80.0,data/S_80/label_24.npy
data/S_80/92.png,92.0,80.0,data/S_80/label_92.npy
data/S_81/47.png,47.0,81.0,data/S_81/label_47.npy
data/S_82/34.png,34.0,82.0,data/S_82/label_34.npy
data/S_82/82.png,82.0,82.0,data/S_82/label_82.npy
data/S_83/36.png,36.0,83.0,data/S_83/label_36.npy
data/S_83/79.png,79.0,83.0,data/S_83/label_79.npy
data/S_83/105.png,105.0,83.0,data/S_83/label_105.npy
data/S_84/38.png,38.0,84.0,data/S_84/label_38.npy
data/S_84/111.png,111.0,84.0,data/S_84/label_111.npy
data/S_85/39.png,39.0,85.0,data/S_85/label_39.npy
data/S_85/100.png,100.0,85.0,data/S_85/label_100.npy
data/S_86/63.png,63.0,86.0,data/S_86/label_63.npy
data/S_87/79.png,79.0,87.0,data/S_87/label_79.npy
data/S_87/84.png,84.0,87.0,data/S_87/label_84.npy
data/S_88/85.png,85.0,88.0,data/S_88/label_85.npy
data/S_88/143.png,143.0,88.0,data/S_88/label_143.npy
data/S_89/51.png,51.0,89.0,data/S_89/label_51.npy
data/S_89/65.png,65.0,89.0,data/S_89/label_65.npy
data/S_90/72.png,72.0,90.0,data/S_90/label_72.npy
data/S_90/104.png,104.0,90.0,data/S_90/label_104.npy
data/S_91/47.png,47.0,91.0,data/S_91/label_47.npy
data/S_91/49.png,49.0,91.0,data/S_91/label_49.npy
data/S_91/118.png,118.0,91.0,data/S_91/label_118.npy
data/S_92/107.png,107.0,92.0,data/S_92/label_107.npy
data/S_93/72.png,72.0,93.0,data/S_93/label_72.npy
data/S_93/73.png,73.0,93.0,data/S_93/label_73.npy
data/S_94/77.png,77.0,94.0,data/S_94/label_77.npy
data/S_94/113.png,113.0,94.0,data/S_94/label_113.npy
data/S_94/139.png,139.0,94.0,data/S_94/label_139.npy
data/S_95/107.png,107.0,95.0,data/S_95/label_107.npy
data/S_95/142.png,142.0,95.0,data/S_95/label_142.npy
data/S_96/71.png,71.0,96.0,data/S_96/label_71.npy
data/S_96/160.png,160.0,96.0,data/S_96/label_160.npy
data/S_97/106.png,106.0,97.0,data/S_97/label_106.npy
data/S_97/135.png,135.0,97.0,data/S_97/label_135.npy
data/S_98/35.png,35.0,98.0,data/S_98/label_35.npy
data/S_98/83.png,83.0,98.0,data/S_98/label_83.npy
data/S_99/67.png,67.0,99.0,data/S_99/label_67.npy
data/S_99/132.png,132.0,99.0,data/S_99/label_132.npy
data/S_100/49.png,49.0,100.0,data/S_100/label_49.npy
data/S_101/76.png,76.0,101.0,data/S_101/label_76.npy
data/S_101/107.png,107.0,101.0,data/S_101/label_107.npy
data/S_102/63.png,63.0,102.0,data/S_102/label_63.npy
data/S_102/135.png,135.0,102.0,data/S_102/label_135.npy
data/S_103/108.png,108.0,103.0,data/S_103/label_108.npy
data/S_103/138.png,138.0,103.0,data/S_103/label_138.npy
data/S_104/35.png,35.0,104.0,data/S_104/label_35.npy
data/S_105/53.png,53.0,105.0,data/S_105/label_53.npy
data/S_105/150.png,150.0,105.0,data/S_105/label_150.npy
data/S_106/39.png,39.0,106.0,data/S_106/label_39.npy
data/S_106/95.png,95.0,106.0,data/S_106/label_95.npy
data/S_107/21.png,21.0,107.0,data/S_107/label_21.npy
data/S_107/65.png,65.0,107.0,data/S_107/label_65.npy
data/S_108/36.png,36.0,108.0,data/S_108/label_36.npy
data/S_108/126.png,126.0,108.0,data/S_108/label_126.npy
data/S_109/122.png,122.0,109.0,data/S_109/label_122.npy
data/S_110/65.png,65.0,110.0,data/S_110/label_65.npy
data/S_110/93.png,93.0,110.0,data/S_110/label_93.npy
data/S_111/106.png,106.0,111.0,data/S_111/label_106.npy
data/S_111/108.png,108.0,111.0,data/S_111/label_108.npy
data/S_112/65.png,65.0,112.0,data/S_112/label_65.npy
data/S_112/79.png,79.0,112.0,data/S_112/label_79.npy
data/S_113/34.png,34.0,113.0,data/S_113/label_34.npy
data/S_114/96.png,96.0,114.0,data/S_114/label_96.npy
data/S_114/123.png,123.0,114.0,data/S_114/label_123.npy
data/S_115/60.png,60.0,115.0,data/S_115/label_60.npy
data/S_115/62.png,62.0,115.0,data/S_115/label_62.npy
data/S_116/65.png,65.0,116.0,data/S_116/label_65.npy
data/S_116/120.png,120.0,116.0,data/S_116/label_120.npy
data/S_117/101.png,101.0,117.0,data/S_117/label_101.npy
data/S_117/137.png,137.0,117.0,data/S_117/label_137.npy
data/S_118/115.png,115.0,118.0,data/S_118/label_115.npy
data/S_118/151.png,151.0,118.0,data/S_118/label_151.npy
data/S_119/80.png,80.0,119.0,data/S_119/label_80.npy
data/S_120/34.png,34.0,120.0,data/S_120/label_34.npy
data/S_120/137.png,137.0,120.0,data/S_120/label_137.npy
data/S_121/109.png,109.0,121.0,data/S_121/label_109.npy
data/S_121/141.png,141.0,121.0,data/S_121/label_141.npy
data/S_122/36.png,36.0,122.0,data/S_122/label_36.npy
data/S_122/123.png,123.0,122.0,data/S_122/label_123.npy
data/S_123/22.png,22.0,123.0,data/S_123/label_22.npy
data/S_124/60.png,60.0,124.0,data/S_124/label_60.npy
data/S_124/64.png,64.0,124.0,data/S_124/label_64.npy
data/S_125/74.png,74.0,125.0,data/S_125/label_74.npy
data/S_125/140.png,140.0,125.0,data/S_125/label_140.npy
data/S_126/91.png,91.0,126.0,data/S_126/label_91.npy
data/S_126/140.png,140.0,126.0,data/S_126/label_140.npy
data/S_127/136.png,136.0,127.0,data/S_127/label_136.npy
data/S_128/53.png,53.0,128.0,data/S_128/label_53.npy
data/S_128/97.png,97.0,128.0,data/S_128/label_97.npy
data/S_129/137.png,137.0,129.0,data/S_129/label_137.npy
data/S_129/153.png,153.0,129.0,data/S_129/label_153.npy
data/S_130/77.png,77.0,130.0,data/S_130/label_77.npy
data/S_130/136.png,136.0,130.0,data/S_130/label_136.npy
data/S_131/80.png,80.0,131.0,data/S_131/label_80.npy
data/S_131/123.png,123.0,131.0,data/S_131/label_123.npy
data/S_132/21.png,21.0,132.0,data/S_132/label_21.npy
data/S_132/68.png,68.0,132.0,data/S_132/label_68.npy
data/S_133/21.png,21.0,133.0,data/S_133/label_21.npy
data/S_134/21.png,21.0,134.0,data/S_134/label_21.npy
data/S_134/110.png,110.0,134.0,data/S_134/label_110.npy
data/S_135/22.png,22.0,135.0,data/S_135/label_22.npy
data/S_135/39.png,39.0,135.0,data/S_135/label_39.npy
data/S_136/22.png,22.0,136.0,data/S_136/label_22.npy
data/S_136/141.png,141.0,136.0,data/S_136/label_141.npy
data/S_137/80.png,80.0,137.0,data/S_137/label_80.npy
data/S_138/66.png,66.0,138.0,data/S_138/label_66.npy
data/S_138/116.png,116.0,138.0,data/S_138/label_116.npy
data/S_139/53.png,53.0,139.0,data/S_139/label_53.npy
data/S_139/142.png,142.0,139.0,data/S_139/label_142.npy
data/S_140/50.png,50.0,140.0,data/S_140/label_50.npy
data/S_140/141.png,141.0,140.0,data/S_140/label_141.npy
data/S_141/24.png,24.0,141.0,data/S_141/label_24.npy
data/S_141/39.png,39.0,141.0,data/S_141/label_39.npy
data/S_142/127.png,127.0,142.0,data/S_142/label_127.npy
data/S_143/96.png,96.0,143.0,data/S_143/label_96.npy
data/S_143/113.png,113.0,143.0,data/S_143/label_113.npy
data/S_144/108.png,108.0,144.0,data/S_144/label_108.npy
data/S_144/142.png,142.0,144.0,data/S_144/label_142.npy
data/S_145/79.png,79.0,145.0,data/S_145/label_79.npy
data/S_145/129.png,129.0,145.0,data/S_145/label_129.npy
data/S_146/126.png,126.0,146.0,data/S_146/label_126.npy
data/S_147/22.png,22.0,147.0,data/S_147/label_22.npy
data/S_147/123.png,123.0,147.0,data/S_147/label_123.npy
data/S_148/98.png,98.0,148.0,data/S_148/label_98.npy
data/S_148/142.png,142.0,148.0,data/S_148/label_142.npy
data/S_149/23.png,23.0,149.0,data/S_149/label_23.npy
data/S_149/35.png,35.0,149.0,data/S_149/label_35.npy
data/S_150/51.png,51.0,150.0,data/S_150/label_51.npy
data/S_151/36.png,36.0,151.0,data/S_151/label_36.npy
data/S_151/109.png,109.0,151.0,data/S_151/label_109.npy
data/S_152/91.png,91.0,152.0,data/S_152/label_91.npy
data/S_152/124.png,124.0,152.0,data/S_152/label_124.npy
data/S_153/79.png,79.0,153.0,data/S_153/label_79.npy
data/S_153/142.png,142.0,153.0,data/S_153/label_142.npy
data/S_154/129.png,129.0,154.0,data/S_154/label_129.npy
data/S_155/34.png,34.0,155.0,data/S_155/label_34.npy
data/S_155/101.png,101.0,155.0,data/S_155/label_101.npy
data/S_156/48.png,48.0,156.0,data/S_156/label_48.npy
data/S_156/51.png,51.0,156.0,data/S_156/label_51.npy
data/S_157/73.png,73.0,157.0,data/S_157/label_73.npy
data/S_157/145.png,145.0,157.0,data/S_157/label_145.npy
data/S_158/80.png,80.0,158.0,data/S_158/label_80.npy
data/S_158/106.png,106.0,158.0,data/S_158/label_106.npy
data/S_159/81.png,81.0,159.0,data/S_159/label_81.npy
data/S_160/80.png,80.0,160.0,data/S_160/label_80.npy
data/S_160/111.png,111.0,160.0,data/S_160/label_111.npy
data/S_161/65.png,65.0,161.0,data/S_161/label_65.npy
data/S_161/126.png,126.0,161.0,data/S_161/label_126.npy
data/S_162/22.png,22.0,162.0,data/S_162/label_22.npy
data/S_162/67.png,67.0,162.0,data/S_162/label_67.npy
data/S_163/80.png,80.0,163.0,data/S_163/label_80.npy
data/S_164/49.png,49.0,164.0,data/S_164/label_49.npy
data/S_164/52.png,52.0,164.0,data/S_164/label_52.npy
data/S_165/19.png,19.0,165.0,data/S_165/label_19.npy
data/S_166/49.png,49.0,166.0,data/S_166/label_49.npy
data/S_166/132.png,132.0,166.0,data/S_166/label_132.npy
data/S_167/89.png,89.0,167.0,data/S_167/label_89.npy
data/S_167/146.png,146.0,167.0,data/S_167/label_146.npy
data/S_168/72.png,72.0,168.0,data/S_168/label_72.npy
data/S_169/116.png,116.0,169.0,data/S_169/label_116.npy
data/S_169/130.png,130.0,169.0,data/S_169/label_130.npy
data/S_170/55.png,55.0,170.0,data/S_170/label_55.npy
data/S_170/115.png,115.0,170.0,data/S_170/label_115.npy
data/S_171/134.png,134.0,171.0,data/S_171/label_134.npy
data/S_172/36.png,36.0,172.0,data/S_172/label_36.npy
data/S_172/120.png,120.0,172.0,data/S_172/label_120.npy
data/S_173/118.png,118.0,173.0,data/S_173/label_118.npy
data/S_174/23.png,23.0,174.0,data/S_174/label_23.npy
data/S_174/50.png,50.0,174.0,data/S_174/label_50.npy
data/S_175/134.png,134.0,175.0,data/S_175/label_134.npy
data/S_176/122.png,122.0,176.0,data/S_176/label_122.npy
data/S_176/137.png,137.0,176.0,data/S_176/label_137.npy
data/S_177/132.png,132.0,177.0,data/S_177/label_132.npy
data/S_177/147.png,147.0,177.0,data/S_177/label_147.npy
data/S_178/54.png,54.0,178.0,data/S_178/label_54.npy
data/S_179/21.png,21.0,179.0,data/S_179/label_21.npy
data/S_179/39.png,39.0,179.0,data/S_179/label_39.npy
data/S_180/122.png,122.0,180.0,data/S_180/label_122.npy
data/S_181/20.png,20.0,181.0,data/S_181/label_20.npy
data/S_181/125.png,125.0,181.0,data/S_181/label_125.npy
data/S_182/36.png,36.0,182.0,data/S_182/label_36.npy
data/S_183/24.png,24.0,183.0,data/S_183/label_24.npy
data/S_183/121.png,121.0,183.0,data/S_183/label_121.npy
data/S_184/81.png,81.0,184.0,data/S_184/label_81.npy
data/S_185/72.png,72.0,185.0,data/S_185/label_72.npy
data/S_185/132.png,132.0,185.0,data/S_185/label_132.npy
data/S_186/64.png,64.0,186.0,data/S_186/label_64.npy
data/S_187/87.png,87.0,187.0,data/S_187/label_87.npy
data/S_187/122.png,122.0,187.0,data/S_187/label_122.npy
data/S_188/79.png,79.0,188.0,data/S_188/label_79.npy
data/S_189/60.png,60.0,189.0,data/S_189/label_60.npy
data/S_189/136.png,136.0,189.0,data/S_189/label_136.npy
data/S_190/66.png,66.0,190.0,data/S_190/label_66.npy
data/S_191/57.png,57.0,191.0,data/S_191/label_57.npy
data/S_191/101.png,101.0,191.0,data/S_191/label_101.npy
data/S_192/108.png,108.0,192.0,data/S_192/label_108.npy
data/S_192/134.png,134.0,192.0,data/S_192/label_134.npy
data/S_193/65.png,65.0,193.0,data/S_193/label_65.npy
data/S_194/50.png,50.0,194.0,data/S_194/label_50.npy
data/S_194/54.png,54.0,194.0,data/S_194/label_54.npy
data/S_195/26.png,26.0,195.0,data/S_195/label_26.npy
data/S_195/124.png,124.0,195.0,data/S_195/label_124.npy
data/S_196/38.png,38.0,196.0,data/S_196/label_38.npy
data/S_197/65.png,65.0,197.0,data/S_197/label_65.npy
data/S_197/66.png,66.0,197.0,data/S_197/label_66.npy
data/S_198/48.png,48.0,198.0,data/S_198/label_48.npy
data/S_199/24.png,24.0,199.0,data/S_199/label_24.npy
data/S_199/139.png,139.0,199.0,data/S_199/label_139.npy
