img_filename,order,seq,mask_filename
data/S_37/18.png,18.0,37.0,data/S_37/label_18.npy
data/S_37/53.png,53.0,37.0,data/S_37/label_53.npy
data/S_38/70.png,70.0,38.0,data/S_38/label_70.npy
data/S_38/136.png,136.0,38.0,data/S_38/label_136.npy
data/S_38/149.png,149.0,38.0,data/S_38/label_149.npy
data/S_39/80.png,80.0,39.0,data/S_39/label_80.npy
data/S_39/140.png,140.0,39.0,data/S_39/label_140.npy
data/S_40/38.png,38.0,40.0,data/S_40/label_38.npy
data/S_40/122.png,122.0,40.0,data/S_40/label_122.npy
data/S_41/36.png,36.0,41.0,data/S_41/label_36.npy
data/S_41/39.png,39.0,41.0,data/S_41/label_39.npy
data/S_41/140.png,140.0,41.0,data/S_41/label_140.npy
data/S_42/35.png,35.0,42.0,data/S_42/label_35.npy
data/S_42/64.png,64.0,42.0,data/S_42/label_64.npy
data/S_43/22.png,22.0,43.0,data/S_43/label_22.npy
data/S_43/51.png,51.0,43.0,data/S_43/label_51.npy
data/S_44/20.png,20.0,44.0,data/S_44/label_20.npy
data/S_44/25.png,25.0,44.0,data/S_44/label_25.npy
data/S_44/39.png,39.0,44.0,data/S_44/label_39.npy
data/S_45/35.png,35.0,45.0,data/S_45/label_35.npy
data/S_45/69.png,69.0,45.0,data/S_45/label_69.npy
data/S_46/91.png,91.0,46.0,data/S_46/label_91.npy
data/S_46/107.png,107.0,46.0,data/S_46/label_107.npy
data/S_47/73.png,73.0,47.0,data/S_47/label_73.npy
data/S_47/139.png,139.0,47.0,data/S_47/label_139.npy
data/S_48/55.png,55.0,48.0,data/S_48/label_55.npy
data/S_48/147.png,147.0,48.0,data/S_48/label_147.npy
data/S_48/152.png,152.0,48.0,data/S_48/label_152.npy
data/S_49/66.png,66.0,49.0,data/S_49/label_66.npy
data/S_49/127.png,127.0,49.0,data/S_49/label_127.npy
data/S_50/50.png,50.0,50.0,data/S_50/label_50.npy
data/S_50/122.png,122.0,50.0,data/S_50/label_122.npy
data/S_51/104.png,104.0,51.0,data/S_51/label_104.npy
data/S_51/119.png,119.0,51.0,data/S_51/label_119.npy
data/S_51/152.png,152.0,51.0,data/S_51/label_152.npy
data/S_52/80.png,80.0,52.0,data/S_52/label_80.npy
data/S_52/128.png,128.0,52.0,data/S_52/label_128.npy
data/S_53/66.png,66.0,53.0,data/S_53/label_66.npy
data/S_53/111.png,111.0,53.0,data/S_53/label_111.npy
data/S_54/34.png,34.0,54.0,data/S_54/label_34.npy
data/S_54/85.png,85.0,54.0,data/S_54/label_85.npy
data/S_54/97.png,97.0,54.0,data/S_54/label_97.npy
data/S_55/78.png,78.0,55.0,data/S_55/label_78.npy
data/S_55/95.png,95.0,55.0,data/S_55/label_95.npy
data/S_56/96.png,96.0,56.0,data/S_56/label_96.npy
data/S_56/108.png,108.0,56.0,data/S_56/label_108.npy
data/S_57/68.png,68.0,57.0,data/S_57/label_68.npy
data/S_57/129.png,129.0,57.0,data/S_57/label_129.npy
data/S_57/143.png,143.0,57.0,data/S_57/label_143.npy
data/S_58/56.png,56.0,58.0,data/S_58/label_56.npy
data/S_58/102.png,102.0,58.0,data/S_58/label_102.npy
data/S_58/108.png,108.0,58.0,data/S_58/label_108.npy
data/S_59/44.png,44.0,59.0,data/S_59/label_44.npy
data/S_59/88.png,88.0,59.0,data/S_59/label_88.npy
data/S_60/21.png,21.0,60.0,data/S_60/label_21.npy
data/S_60/82.png,82.0,60.0,data/S_60/label_82.npy
data/S_61/55.png,55.0,61.0,data/S_61/label_55.npy
data/S_61/90.png,90.0,61.0,data/S_61/label_90.npy
data/S_61/116.png,116.0,61.0,data/S_61/label_116.npy
data/S_62/113.png,113.0,62.0,data/S_62/label_113.npy
data/S_62/146.png,146.0,62.0,data/S_62/label_146.npy
data/S_63/38.png,38.0,63.0,data/S_63/label_38.npy
data/S_63/53.png,53.0,63.0,data/S_63/label_53.npy
data/S_64/39.png,39.0,64.0,data/S_64/label_39.npy
data/S_64/135.png,135.0,64.0,data/S_64/label_135.npy
data/S_65/32.png,32.0,65.0,data/S_65/label_32.npy
data/S_65/91.png,91.0,65.0,data/S_65/label_91.npy
data/S_66/38.png,38.0,66.0,data/S_66/label_38.npy
data/S_66/67.png,67.0,66.0,data/S_66/label_67.npy
data/S_67/38.png,38.0,67.0,data/S_67/label_38.npy
data/S_67/125.png,125.0,67.0,data/S_67/label_125.npy
data/S_68/76.png,76.0,68.0,data/S_68/label_76.npy
data/S_68/106.png,106.0,68.0,data/S_68/label_106.npy
data/S_69/120.png,120.0,69.0,data/S_69/label_120.npy
data/S_69/122.png,122.0,69.0,data/S_69/label_122.npy
data/S_70/67.png,67.0,70.0,data/S_70/label_67.npy
data/S_70/122.png,122.0,70.0,data/S_70/label_122.npy
data/S_71/38.png,38.0,71.0,data/S_71/label_38.npy
data/S_71/124.png,124.0,71.0,data/S_71/label_124.npy
data/S_72/39.png,39.0,72.0,data/S_72/label_39.npy
data/S_72/138.png,138.0,72.0,data/S_72/label_138.npy
data/S_73/107.png,107.0,73.0,data/S_73/label_107.npy
data/S_73/138.png,138.0,73.0,data/S_73/label_138.npy
data/S_74/79.png,79.0,74.0,data/S_74/label_79.npy
data/S_74/125.png,125.0,74.0,data/S_74/label_125.npy
data/S_75/22.png,22.0,75.0,data/S_75/label_22.npy
data/S_75/51.png,51.0,75.0,data/S_75/label_51.npy
data/S_76/81.png,81.0,76.0,data/S_76/label_81.npy
data/S_76/82.png,82.0,76.0,data/S_76/label_82.npy
data/S_77/23.png,23.0,77.0,data/S_77/label_23.npy
data/S_77/84.png,84.0,77.0,data/S_77/label_84.npy
data/S_78/110.png,110.0,78.0,data/S_78/label_110.npy
data/S_78/141.png,141.0,78.0,data/S_78/label_141.npy
data/S_79/66.png,66.0,79.0,data/S_79/label_66.npy
data/S_79/98.png,98.0,79.0,data/S_79/label_98.npy
data/S_80/22.png,22.0,80.0,data/S_80/label_22.npy
data/S_80/113.png,113.0,80.0,data/S_80/label_113.npy
data/S_81/32.png,32.0,81.0,data/S_81/label_32.npy
data/S_81/62.png,62.0,81.0,data/S_81/label_62.npy
data/S_82/49.png,49.0,82.0,data/S_82/label_49.npy
data/S_82/127.png,127.0,82.0,data/S_82/label_127.npy
data/S_83/92.png,92.0,83.0,data/S_83/label_92.npy
data/S_83/110.png,110.0,83.0,data/S_83/label_110.npy
data/S_84/52.png,52.0,84.0,data/S_84/label_52.npy
data/S_84/129.png,129.0,84.0,data/S_84/label_129.npy
data/S_85/113.png,113.0,85.0,data/S_85/label_113.npy
data/S_85/116.png,116.0,85.0,data/S_85/label_116.npy
data/S_86/46.png,46.0,86.0,data/S_86/label_46.npy
data/S_86/106.png,106.0,86.0,data/S_86/label_106.npy
data/S_87/19.png,19.0,87.0,data/S_87/label_19.npy
data/S_87/63.png,63.0,87.0,data/S_87/label_63.npy
data/S_88/98.png,98.0,88.0,data/S_88/label_98.npy
data/S_88/116.png,116.0,88.0,data/S_88/label_116.npy
data/S_89/33.png,33.0,89.0,data/S_89/label_33.npy
data/S_89/34.png,34.0,89.0,data/S_89/label_34.npy
data/S_90/39.png,39.0,90.0,data/S_90/label_39.npy
data/S_90/132.png,132.0,90.0,data/S_90/label_132.npy
data/S_91/52.png,52.0,91.0,data/S_91/label_52.npy
data/S_91/72.png,72.0,91.0,data/S_91/label_72.npy
data/S_92/104.png,104.0,92.0,data/S_92/label_104.npy
data/S_92/119.png,119.0,92.0,data/S_92/label_119.npy
data/S_93/54.png,54.0,93.0,data/S_93/label_54.npy
data/S_93/112.png,112.0,93.0,data/S_93/label_112.npy
data/S_94/41.png,41.0,94.0,data/S_94/label_41.npy
data/S_94/158.png,158.0,94.0,data/S_94/label_158.npy
data/S_95/73.png,73.0,95.0,data/S_95/label_73.npy
data/S_95/108.png,108.0,95.0,data/S_95/label_108.npy
data/S_96/23.png,23.0,96.0,data/S_96/label_23.npy
data/S_96/51.png,51.0,96.0,data/S_96/label_51.npy
data/S_96/90.png,90.0,96.0,data/S_96/label_90.npy
data/S_97/120.png,120.0,97.0,data/S_97/label_120.npy
data/S_98/66.png,66.0,98.0,data/S_98/label_66.npy
data/S_98/79.png,79.0,98.0,data/S_98/label_79.npy
data/S_99/114.png,114.0,99.0,data/S_99/label_114.npy
data/S_99/129.png,129.0,99.0,data/S_99/label_129.npy
data/S_100/23.png,23.0,100.0,data/S_100/label_23.npy
data/S_100/119.png,119.0,100.0,data/S_100/label_119.npy
data/S_101/51.png,51.0,101.0,data/S_101/label_51.npy
data/S_101/91.png,91.0,101.0,data/S_101/label_91.npy
data/S_102/95.png,95.0,102.0,data/S_102/label_95.npy
data/S_103/76.png,76.0,103.0,data/S_103/label_76.npy
data/S_103/93.png,93.0,103.0,data/S_103/label_93.npy
data/S_104/52.png,52.0,104.0,data/S_104/label_52.npy
data/S_104/79.png,79.0,104.0,data/S_104/label_79.npy
data/S_105/84.png,84.0,105.0,data/S_105/label_84.npy
data/S_105/102.png,102.0,105.0,data/S_105/label_102.npy
data/S_106/50.png,50.0,106.0,data/S_106/label_50.npy
data/S_106/52.png,52.0,106.0,data/S_106/label_52.npy
data/S_107/61.png,61.0,107.0,data/S_107/label_61.npy
data/S_108/77.png,77.0,108.0,data/S_108/label_77.npy
data/S_108/93.png,93.0,108.0,data/S_108/label_93.npy
data/S_109/21.png,21.0,109.0,data/S_109/label_21.npy
data/S_109/138.png,138.0,109.0,data/S_109/label_138.npy
data/S_110/48.png,48.0,110.0,data/S_110/label_48.npy
data/S_110/94.png,94.0,110.0,data/S_110/label_94.npy
data/S_111/78.png,78.0,111.0,data/S_111/label_78.npy
data/S_112/109.png,109.0,112.0,data/S_112/label_109.npy
data/S_112/136.png,136.0,112.0,data/S_112/label_136.npy
data/S_113/35.png,35.0,113.0,data/S_113/label_35.npy
data/S_113/124.png,124.0,113.0,data/S_113/label_124.npy
data/S_114/48.png,48.0,114.0,data/S_114/label_48.npy
data/S_114/92.png,92.0,114.0,data/S_114/label_92.npy
data/S_115/89.png,89.0,115.0,data/S_115/label_89.npy
data/S_116/22.png,22.0,116.0,data/S_116/label_22.npy
data/S_116/50.png,50.0,116.0,data/S_116/label_50.npy
data/S_117/114.png,114.0,117.0,data/S_117/label_114.npy
data/S_117/132.png,132.0,117.0,data/S_117/label_132.npy
data/S_118/85.png,85.0,118.0,data/S_118/label_85.npy
data/S_118/100.png,100.0,118.0,data/S_118/label_100.npy
data/S_119/24.png,24.0,119.0,data/S_119/label_24.npy
data/S_119/110.png,110.0,119.0,data/S_119/label_110.npy
data/S_120/106.png,106.0,120.0,data/S_120/label_106.npy
data/S_120/124.png,124.0,120.0,data/S_120/label_124.npy
data/S_121/67.png,67.0,121.0,data/S_121/label_67.npy
data/S_122/135.png,135.0,122.0,data/S_122/label_135.npy
data/S_122/140.png,140.0,122.0,data/S_122/label_140.npy
data/S_123/35.png,35.0,123.0,data/S_123/label_35.npy
data/S_123/124.png,124.0,123.0,data/S_123/label_124.npy
data/S_124/77.png,77.0,124.0,data/S_124/label_77.npy
data/S_124/105.png,105.0,124.0,data/S_124/label_105.npy
data/S_125/93.png,93.0,125.0,data/S_125/label_93.npy
data/S_126/93.png,93.0,126.0,data/S_126/label_93.npy
data/S_126/123.png,123.0,126.0,data/S_126/label_123.npy
data/S_127/34.png,34.0,127.0,data/S_127/label_34.npy
data/S_127/50.png,50.0,127.0,data/S_127/label_50.npy
data/S_128/68.png,68.0,128.0,data/S_128/label_68.npy
data/S_128/139.png,139.0,128.0,data/S_128/label_139.npy
data/S_129/57.png,57.0,129.0,data/S_129/label_57.npy
data/S_129/149.png,149.0,129.0,data/S_129/label_149.npy
data/S_130/23.png,23.0,130.0,data/S_130/label_23.npy
data/S_130/35.png,35.0,130.0,data/S_130/label_35.npy
data/S_131/96.png,96.0,131.0,data/S_131/label_96.npy
data/S_132/53.png,53.0,132.0,data/S_132/label_53.npy
data/S_132/94.png,94.0,132.0,data/S_132/label_94.npy
data/S_133/109.png,109.0,133.0,data/S_133/label_109.npy
data/S_133/121.png,121.0,133.0,data/S_133/label_121.npy
data/S_134/49.png,49.0,134.0,data/S_134/label_49.npy
data/S_134/142.png,142.0,134.0,data/S_134/label_142.npy
data/S_135/137.png,137.0,135.0,data/S_135/label_137.npy
data/S_136/49.png,49.0,136.0,data/S_136/label_49.npy
data/S_136/122.png,122.0,136.0,data/S_136/label_122.npy
data/S_137/20.png,20.0,137.0,data/S_137/label_20.npy
data/S_137/34.png,34.0,137.0,data/S_137/label_34.npy
data/S_138/19.png,19.0,138.0,data/S_138/label_19.npy
data/S_138/46.png,46.0,138.0,data/S_138/label_46.npy
data/S_139/19.png,19.0,139.0,data/S_139/label_19.npy
data/S_139/113.png,113.0,139.0,data/S_139/label_113.npy
data/S_140/23.png,23.0,140.0,data/S_140/label_23.npy
data/S_141/37.png,37.0,141.0,data/S_141/label_37.npy
data/S_141/82.png,82.0,141.0,data/S_141/label_82.npy
data/S_142/80.png,80.0,142.0,data/S_142/label_80.npy
data/S_142/93.png,93.0,142.0,data/S_142/label_93.npy
data/S_143/51.png,51.0,143.0,data/S_143/label_51.npy
data/S_143/109.png,109.0,143.0,data/S_143/label_109.npy
data/S_144/66.png,66.0,144.0,data/S_144/label_66.npy
data/S_145/63.png,63.0,145.0,data/S_145/label_63.npy
data/S_145/80.png,80.0,145.0,data/S_145/label_80.npy
data/S_146/35.png,35.0,146.0,data/S_146/label_35.npy
data/S_146/122.png,122.0,146.0,data/S_146/label_122.npy
data/S_147/20.png,20.0,147.0,data/S_147/label_20.npy
data/S_147/108.png,108.0,147.0,data/S_147/label_108.npy
data/S_148/112.png,112.0,148.0,data/S_148/label_112.npy
data/S_149/109.png,109.0,149.0,data/S_149/label_109.npy
data/S_149/121.png,121.0,149.0,data/S_149/label_121.npy
data/S_150/93.png,93.0,150.0,data/S_150/label_93.npy
data/S_150/127.png,127.0,150.0,data/S_150/label_127.npy
data/S_151/111.png,111.0,151.0,data/S_151/label_111.npy
data/S_151/138.png,138.0,151.0,data/S_151/label_138.npy
data/S_152/120.png,120.0,152.0,data/S_152/label_120.npy
data/S_153/21.png,21.0,153.0,data/S_153/label_21.npy
data/S_153/34.png,34.0,153.0,data/S_153/label_34.npy
data/S_154/55.png,55.0,154.0,data/S_154/label_55.npy
data/S_154/110.png,110.0,154.0,data/S_154/label_110.npy
data/S_155/21.png,21.0,155.0,data/S_155/label_21.npy
data/S_155/82.png,82.0,155.0,data/S_155/label_82.npy
data/S_156/95.png,95.0,156.0,data/S_156/label_95.npy
data/S_156/126.png,126.0,156.0,data/S_156/label_126.npy
data/S_157/89.png,89.0,157.0,data/S_157/label_89.npy
data/S_158/123.png,123.0,158.0,data/S_158/label_123.npy
data/S_158/141.png,141.0,158.0,data/S_158/label_141.npy
data/S_159/23.png,23.0,159.0,data/S_159/label_23.npy
data/S_159/143.png,143.0,159.0,data/S_159/label_143.npy
data/S_160/83.png,83.0,160.0,data/S_160/label_83.npy
data/S_160/125.png,125.0,160.0,data/S_160/label_125.npy
data/S_161/51.png,51.0,161.0,data/S_161/label_51.npy
data/S_162/141.png,141.0,162.0,data/S_162/label_141.npy
data/S_162/144.png,144.0,162.0,data/S_162/label_144.npy
data/S_163/51.png,51.0,163.0,data/S_163/label_51.npy
data/S_163/144.png,144.0,163.0,data/S_163/label_144.npy
data/S_164/34.png,34.0,164.0,data/S_164/label_34.npy
data/S_165/63.png,63.0,165.0,data/S_165/label_63.npy
data/S_165/91.png,91.0,165.0,data/S_165/label_91.npy
data/S_166/88.png,88.0,166.0,data/S_166/label_88.npy
data/S_167/72.png,72.0,167.0,data/S_167/label_72.npy
data/S_167/134.png,134.0,167.0,data/S_167/label_134.npy
data/S_168/102.png,102.0,168.0,data/S_168/label_102.npy
data/S_168/150.png,150.0,168.0,data/S_168/label_150.npy
data/S_169/40.png,40.0,169.0,data/S_169/label_40.npy
data/S_169/149.png,149.0,169.0,data/S_169/label_149.npy
data/S_170/39.png,39.0,170.0,data/S_170/label_39.npy
data/S_171/36.png,36.0,171.0,data/S_171/label_36.npy
data/S_171/120.png,120.0,171.0,data/S_171/label_120.npy
data/S_172/135.png,135.0,172.0,data/S_172/label_135.npy
data/S_173/47.png,47.0,173.0,data/S_173/label_47.npy
data/S_173/77.png,77.0,173.0,data/S_173/label_77.npy
data/S_174/120.png,120.0,174.0,data/S_174/label_120.npy
data/S_175/34.png,34.0,175.0,data/S_175/label_34.npy
data/S_175/79.png,79.0,175.0,data/S_175/label_79.npy
data/S_176/80.png,80.0,176.0,data/S_176/label_80.npy
data/S_177/22.png,22.0,177.0,data/S_177/label_22.npy
data/S_177/39.png,39.0,177.0,data/S_177/label_39.npy
data/S_178/20.png,20.0,178.0,data/S_178/label_20.npy
data/S_178/65.png,65.0,178.0,data/S_178/label_65.npy
data/S_179/77.png,77.0,179.0,data/S_179/label_77.npy
data/S_180/20.png,20.0,180.0,data/S_180/label_20.npy
data/S_180/62.png,62.0,180.0,data/S_180/label_62.npy
data/S_181/34.png,34.0,181.0,data/S_181/label_34.npy
data/S_182/50.png,50.0,182.0,data/S_182/label_50.npy
data/S_182/54.png,54.0,182.0,data/S_182/label_54.npy
data/S_183/93.png,93.0,183.0,data/S_183/label_93.npy
data/S_184/47.png,47.0,184.0,data/S_184/label_47.npy
data/S_184/136.png,136.0,184.0,data/S_184/label_136.npy
data/S_185/86.png,86.0,185.0,data/S_185/label_86.npy
data/S_186/108.png,108.0,186.0,data/S_186/label_108.npy
data/S_186/139.png,139.0,186.0,data/S_186/label_139.npy
data/S_187/103.png,103.0,187.0,data/S_187/label_103.npy
data/S_188/24.png,24.0,188.0,data/S_188/label_24.npy
data/S_188/122.png,122.0,188.0,data/S_188/label_122.npy
data/S_189/76.png,76.0,189.0,data/S_189/label_76.npy
data/S_190/34.png,34.0,190.0,data/S_190/label_34.npy
data/S_190/96.png,96.0,190.0,data/S_190/label_96.npy
data/S_191/74.png,74.0,191.0,data/S_191/label_74.npy
data/S_191/122.png,122.0,191.0,data/S_191/label_122.npy
data/S_192/110.png,110.0,192.0,data/S_192/label_110.npy
data/S_193/82.png,82.0,193.0,data/S_193/label_82.npy
data/S_193/150.png,150.0,193.0,data/S_193/label_150.npy
data/S_194/68.png,68.0,194.0,data/S_194/label_68.npy
data/S_195/40.png,40.0,195.0,data/S_195/label_40.npy
data/S_195/78.png,78.0,195.0,data/S_195/label_78.npy
data/S_196/79.png,79.0,196.0,data/S_196/label_79.npy
data/S_196/140.png,140.0,196.0,data/S_196/label_140.npy
data/S_197/94.png,94.0,197.0,data/S_197/label_94.npy
data/S_198/31.png,31.0,198.0,data/S_198/label_31.npy
data/S_198/138.png,138.0,198.0,data/S_198/label_138.npy
data/S_199/68.png,68.0,199.0,data/S_199/label_68.npy
