img_filename,order,seq,mask_filename
data/S_16/50.png,50.0,16.0,data/S_16/label_50.npy
data/S_16/53.png,53.0,16.0,data/S_16/label_53.npy
data/S_16/141.png,141.0,16.0,data/S_16/label_141.npy
data/S_17/51.png,51.0,17.0,data/S_17/label_51.npy
data/S_17/137.png,137.0,17.0,data/S_17/label_137.npy
data/S_18/20.png,20.0,18.0,data/S_18/label_20.npy
data/S_18/24.png,24.0,18.0,data/S_18/label_24.npy
data/S_18/141.png,141.0,18.0,data/S_18/label_141.npy
data/S_19/80.png,80.0,19.0,data/S_19/label_80.npy
data/S_19/94.png,94.0,19.0,data/S_19/label_94.npy
data/S_20/50.png,50.0,20.0,data/S_20/label_50.npy
data/S_20/61.png,61.0,20.0,data/S_20/label_61.npy
data/S_20/77.png,77.0,20.0,data/S_20/label_77.npy
data/S_21/97.png,97.0,21.0,data/S_21/label_97.npy
data/S_21/124.png,124.0,21.0,data/S_21/label_124.npy
data/S_22/67.png,67.0,22.0,data/S_22/label_67.npy
data/S_22/93.png,93.0,22.0,data/S_22/label_93.npy
data/S_22/124.png,124.0,22.0,data/S_22/label_124.npy
data/S_23/96.png,96.0,23.0,data/S_23/label_96.npy
data/S_23/100.png,100.0,23.0,data/S_23/label_100.npy
data/S_24/34.png,34.0,24.0,data/S_24/label_34.npy
data/S_24/79.png,79.0,24.0,data/S_24/label_79.npy
data/S_24/141.png,141.0,24.0,data/S_24/label_141.npy
data/S_25/65.png,65.0,25.0,data/S_25/label_65.npy
data/S_25/109.png,109.0,25.0,data/S_25/label_109.npy
data/S_26/50.png,50.0,26.0,data/S_26/label_50.npy
data/S_26/82.png,82.0,26.0,data/S_26/label_82.npy
data/S_26/97.png,97.0,26.0,data/S_26/label_97.npy
data/S_27/41.png,41.0,27.0,data/S_27/label_41.npy
data/S_27/97.png,97.0,27.0,data/S_27/label_97.npy
data/S_28/21.png,21.0,28.0,data/S_28/label_21.npy
data/S_28/46.png,46.0,28.0,data/S_28/label_46.npy
data/S_29/37.png,37.0,29.0,data/S_29/label_37.npy
data/S_29/68.png,68.0,29.0,data/S_29/label_68.npy
data/S_29/112.png,112.0,29.0,data/S_29/label_112.npy
data/S_30/75.png,75.0,30.0,data/S_30/label_75.npy
data/S_30/94.png,94.0,30.0,data/S_30/label_94.npy
data/S_31/85.png,85.0,31.0,data/S_31/label_85.npy
data/S_31/124.png,124.0,31.0,data/S_31/label_124.npy
data/S_31/126.png,126.0,31.0,data/S_31/label_126.npy
data/S_32/18.png,18.0,32.0,data/S_32/label_18.npy
data/S_32/19.png,19.0,32.0,data/S_32/label_19.npy
data/S_33/78.png,78.0,33.0,data/S_33/label_78.npy
data/S_33/135.png,135.0,33.0,data/S_33/label_135.npy
data/S_34/53.png,53.0,34.0,data/S_34/label_53.npy
data/S_34/109.png,109.0,34.0,data/S_34/label_109.npy
data/S_35/47.png,47.0,35.0,data/S_35/label_47.npy
data/S_35/64.png,64.0,35.0,data/S_35/label_64.npy
data/S_35/82.png,82.0,35.0,data/S_35/label_82.npy
data/S_36/22.png,22.0,36.0,data/S_36/label_22.npy
data/S_36/38.png,38.0,36.0,data/S_36/label_38.npy
data/S_37/36.png,36.0,37.0,data/S_37/label_36.npy
data/S_37/117.png,117.0,37.0,data/S_37/label_117.npy
data/S_38/39.png,39.0,38.0,data/S_38/label_39.npy
data/S_38/56.png,56.0,38.0,data/S_38/label_56.npy
data/S_38/73.png,73.0,38.0,data/S_38/label_73.npy
data/S_39/35.png,35.0,39.0,data/S_39/label_35.npy
data/S_39/50.png,50.0,39.0,data/S_39/label_50.npy
data/S_40/22.png,22.0,40.0,data/S_40/label_22.npy
data/S_40/127.png,127.0,40.0,data/S_40/label_127.npy
data/S_41/65.png,65.0,41.0,data/S_41/label_65.npy
data/S_41/67.png,67.0,41.0,data/S_41/label_67.npy
data/S_42/94.png,94.0,42.0,data/S_42/label_94.npy
data/S_42/110.png,110.0,42.0,data/S_42/label_110.npy
data/S_42/138.png,138.0,42.0,data/S_42/label_138.npy
data/S_43/94.png,94.0,43.0,data/S_43/label_94.npy
data/S_43/140.png,140.0,43.0,data/S_43/label_140.npy
data/S_44/77.png,77.0,44.0,data/S_44/label_77.npy
data/S_44/95.png,95.0,44.0,data/S_44/label_95.npy
data/S_45/24.png,24.0,45.0,data/S_45/label_24.npy
data/S_45/50.png,50.0,45.0,data/S_45/label_50.npy
data/S_45/67.png,67.0,45.0,data/S_45/label_67.npy
data/S_46/51.png,51.0,46.0,data/S_46/label_51.npy
data/S_46/122.png,122.0,46.0,data/S_46/label_122.npy
data/S_47/94.png,94.0,47.0,data/S_47/label_94.npy
data/S_47/107.png,107.0,47.0,data/S_47/label_107.npy
data/S_48/41.png,41.0,48.0,data/S_48/label_41.npy
data/S_48/68.png,68.0,48.0,data/S_48/label_68.npy
data/S_48/104.png,104.0,48.0,data/S_48/label_104.npy
data/S_49/21.png,21.0,49.0,data/S_49/label_21.npy
data/S_49/108.png,108.0,49.0,data/S_49/label_108.npy
data/S_50/22.png,22.0,50.0,data/S_50/label_22.npy
data/S_50/95.png,95.0,50.0,data/S_50/label_95.npy
data/S_51/42.png,42.0,51.0,data/S_51/label_42.npy
data/S_51/60.png,60.0,51.0,data/S_51/label_60.npy
data/S_51/149.png,149.0,51.0,data/S_51/label_149.npy
data/S_52/20.png,20.0,52.0,data/S_52/label_20.npy
data/S_52/64.png,64.0,52.0,data/S_52/label_64.npy
data/S_53/21.png,21.0,53.0,data/S_53/label_21.npy
data/S_53/126.png,126.0,53.0,data/S_53/label_126.npy
data/S_54/22.png,22.0,54.0,data/S_54/label_22.npy
data/S_54/55.png,55.0,54.0,data/S_54/label_55.npy
data/S_55/38.png,38.0,55.0,data/S_55/label_38.npy
data/S_55/57.png,57.0,55.0,data/S_55/label_57.npy
data/S_55/126.png,126.0,55.0,data/S_55/label_126.npy
data/S_56/36.png,36.0,56.0,data/S_56/label_36.npy
data/S_56/38.png,38.0,56.0,data/S_56/label_38.npy
data/S_57/24.png,24.0,57.0,data/S_57/label_24.npy
data/S_57/38.png,38.0,57.0,data/S_57/label_38.npy
data/S_58/59.png,59.0,58.0,data/S_58/label_59.npy
data/S_58/71.png,71.0,58.0,data/S_58/label_71.npy
data/S_58/133.png,133.0,58.0,data/S_58/label_133.npy
data/S_59/42.png,42.0,59.0,data/S_59/label_42.npy
data/S_59/60.png,60.0,59.0,data/S_59/label_60.npy
data/S_59/153.png,153.0,59.0,data/S_59/label_153.npy
data/S_60/36.png,36.0,60.0,data/S_60/label_36.npy
data/S_60/78.png,78.0,60.0,data/S_60/label_78.npy
data/S_61/71.png,71.0,61.0,data/S_61/label_71.npy
data/S_61/92.png,92.0,61.0,data/S_61/label_92.npy
data/S_62/101.png,101.0,62.0,data/S_62/label_101.npy
data/S_62/128.png,128.0,62.0,data/S_62/label_128.npy
data/S_62/150.png,150.0,62.0,data/S_62/label_150.npy
data/S_63/63.png,63.0,63.0,data/S_63/label_63.npy
data/S_63/96.png,96.0,63.0,data/S_63/label_96.npy
data/S_64/25.png,25.0,64.0,data/S_64/label_25.npy
data/S_64/50.png,50.0,64.0,data/S_64/label_50.npy
data/S_65/18.png,18.0,65.0,data/S_65/label_18.npy
data/S_65/76.png,76.0,65.0,data/S_65/label_76.npy
data/S_66/78.png,78.0,66.0,data/S_66/label_78.npy
data/S_66/129.png,129.0,66.0,data/S_66/label_129.npy
data/S_67/48.png,48.0,67.0,data/S_67/label_48.npy
data/S_67/137.png,137.0,67.0,data/S_67/label_137.npy
data/S_68/37.png,37.0,68.0,data/S_68/label_37.npy
data/S_68/119.png,119.0,68.0,data/S_68/label_119.npy
data/S_69/64.png,64.0,69.0,data/S_69/label_64.npy
data/S_69/138.png,138.0,69.0,data/S_69/label_138.npy
data/S_70/50.png,50.0,70.0,data/S_70/label_50.npy
data/S_70/123.png,123.0,70.0,data/S_70/label_123.npy
data/S_71/25.png,25.0,71.0,data/S_71/label_25.npy
data/S_71/111.png,111.0,71.0,data/S_71/label_111.npy
data/S_72/34.png,34.0,72.0,data/S_72/label_34.npy
data/S_72/126.png,126.0,72.0,data/S_72/label_126.npy
data/S_73/49.png,49.0,73.0,data/S_73/label_49.npy
data/S_73/108.png,108.0,73.0,data/S_73/label_108.npy
data/S_74/22.png,22.0,74.0,data/S_74/label_22.npy
data/S_74/137.png,137.0,74.0,data/S_74/label_137.npy
data/S_75/40.png,40.0,75.0,data/S_75/label_40.npy
data/S_75/115.png,115.0,75.0,data/S_75/label_115.npy
data/S_76/35.png,35.0,76.0,data/S_76/label_35.npy
data/S_76/54.png,54.0,76.0,data/S_76/label_54.npy
data/S_77/40.png,40.0,77.0,data/S_77/label_40.npy
data/S_77/85.png,85.0,77.0,data/S_77/label_85.npy
data/S_78/41.png,41.0,78.0,data/S_78/label_41.npy
data/S_78/50.png,50.0,78.0,data/S_78/label_50.npy
data/S_79/49.png,49.0,79.0,data/S_79/label_49.npy
data/S_79/139.png,139.0,79.0,data/S_79/label_139.npy
data/S_80/38.png,38.0,80.0,data/S_80/label_38.npy
data/S_80/140.png,140.0,80.0,data/S_80/label_140.npy
data/S_81/60.png,60.0,81.0,data/S_81/label_60.npy
data/S_81/114.png,114.0,81.0,data/S_81/label_114.npy
data/S_82/48.png,48.0,82.0,data/S_82/label_48.npy
data/S_82/110.png,110.0,82.0,data/S_82/label_110.npy
data/S_83/75.png,75.0,83.0,data/S_83/label_75.npy
data/S_83/152.png,152.0,83.0,data/S_83/label_152.npy
data/S_84/50.png,50.0,84.0,data/S_84/label_50.npy
data/S_84/67.png,67.0,84.0,data/S_84/label_67.npy
data/S_85/22.png,22.0,85.0,data/S_85/label_22.npy
data/S_85/37.png,37.0,85.0,data/S_85/label_37.npy
data/S_86/88.png,88.0,86.0,data/S_86/label_88.npy
data/S_86/118.png,118.0,86.0,data/S_86/label_118.npy
data/S_87/66.png,66.0,87.0,data/S_87/label_66.npy
data/S_87/99.png,99.0,87.0,data/S_87/label_99.npy
data/S_88/50.png,50.0,88.0,data/S_88/label_50.npy
data/S_88/113.png,113.0,88.0,data/S_88/label_113.npy
data/S_89/81.png,81.0,89.0,data/S_89/label_81.npy
data/S_89/145.png,145.0,89.0,data/S_89/label_145.npy
data/S_90/118.png,118.0,90.0,data/S_90/label_118.npy
data/S_90/142.png,142.0,90.0,data/S_90/label_142.npy
data/S_91/86.png,86.0,91.0,data/S_91/label_86.npy
data/S_91/104.png,104.0,91.0,data/S_91/label_104.npy
data/S_92/77.png,77.0,92.0,data/S_92/label_77.npy
data/S_92/94.png,94.0,92.0,data/S_92/label_94.npy
data/S_93/85.png,85.0,93.0,data/S_93/label_85.npy
data/S_93/102.png,102.0,93.0,data/S_93/label_102.npy
data/S_94/20.png,20.0,94.0,data/S_94/label_20.npy
data/S_94/53.png,53.0,94.0,data/S_94/label_53.npy
data/S_95/58.png,58.0,95.0,data/S_95/label_58.npy
data/S_95/90.png,90.0,95.0,data/S_95/label_90.npy
data/S_96/40.png,40.0,96.0,data/S_96/label_40.npy
data/S_96/70.png,70.0,96.0,data/S_96/label_70.npy
data/S_97/79.png,79.0,97.0,data/S_97/label_79.npy
data/S_97/119.png,119.0,97.0,data/S_97/label_119.npy
data/S_98/23.png,23.0,98.0,data/S_98/label_23.npy
data/S_98/92.png,92.0,98.0,data/S_98/label_92.npy
data/S_99/22.png,22.0,99.0,data/S_99/label_22.npy
data/S_99/38.png,38.0,99.0,data/S_99/label_38.npy
data/S_100/79.png,79.0,100.0,data/S_100/label_79.npy
data/S_100/138.png,138.0,100.0,data/S_100/label_138.npy
data/S_101/19.png,19.0,101.0,data/S_101/label_19.npy
data/S_102/24.png,24.0,102.0,data/S_102/label_24.npy
data/S_102/79.png,79.0,102.0,data/S_102/label_79.npy
data/S_103/47.png,47.0,103.0,data/S_103/label_47.npy
data/S_103/62.png,62.0,103.0,data/S_103/label_62.npy
data/S_104/62.png,62.0,104.0,data/S_104/label_62.npy
data/S_104/123.png,123.0,104.0,data/S_104/label_123.npy
data/S_105/39.png,39.0,105.0,data/S_105/label_39.npy
data/S_105/43.png,43.0,105.0,data/S_105/label_43.npy
data/S_106/69.png,69.0,106.0,data/S_106/label_69.npy
data/S_107/22.png,22.0,107.0,data/S_107/label_22.npy
data/S_107/106.png,106.0,107.0,data/S_107/label_106.npy
data/S_108/66.png,66.0,108.0,data/S_108/label_66.npy
data/S_108/122.png,122.0,108.0,data/S_108/label_122.npy
data/S_109/82.png,82.0,109.0,data/S_109/label_82.npy
data/S_109/107.png,107.0,109.0,data/S_109/label_107.npy
data/S_110/33.png,33.0,110.0,data/S_110/label_33.npy
data/S_111/63.png,63.0,111.0,data/S_111/label_63.npy
data/S_111/79.png,79.0,111.0,data/S_111/label_79.npy
data/S_112/50.png,50.0,112.0,data/S_112/label_50.npy
data/S_112/67.png,67.0,112.0,data/S_112/label_67.npy
data/S_113/65.png,65.0,113.0,data/S_113/label_65.npy
data/S_113/111.png,111.0,113.0,data/S_113/label_111.npy
data/S_114/136.png,136.0,114.0,data/S_114/label_136.npy
data/S_115/23.png,23.0,115.0,data/S_115/label_23.npy
data/S_115/92.png,92.0,115.0,data/S_115/label_92.npy
data/S_116/38.png,38.0,116.0,data/S_116/label_38.npy
data/S_116/78.png,78.0,116.0,data/S_116/label_78.npy
data/S_117/24.png,24.0,117.0,data/S_117/label_24.npy
data/S_117/112.png,112.0,117.0,data/S_117/label_112.npy
data/S_118/38.png,38.0,118.0,data/S_118/label_38.npy
data/S_118/97.png,97.0,118.0,data/S_118/label_97.npy
data/S_119/35.png,35.0,119.0,data/S_119/label_35.npy
data/S_119/64.png,64.0,119.0,data/S_119/label_64.npy
data/S_120/65.png,65.0,120.0,data/S_120/label_65.npy
data/S_121/35.png,35.0,121.0,data/S_121/label_35.npy
data/S_121/78.png,78.0,121.0,data/S_121/label_78.npy
data/S_122/50.png,50.0,122.0,data/S_122/label_50.npy
data/S_122/93.png,93.0,122.0,data/S_122/label_93.npy
data/S_123/67.png,67.0,123.0,data/S_123/label_67.npy
data/S_123/79.png,79.0,123.0,data/S_123/label_79.npy
data/S_124/119.png,119.0,124.0,data/S_124/label_119.npy
data/S_125/76.png,76.0,125.0,data/S_125/label_76.npy
data/S_125/138.png,138.0,125.0,data/S_125/label_138.npy
data/S_126/19.png,19.0,126.0,data/S_126/label_19.npy
data/S_126/47.png,47.0,126.0,data/S_126/label_47.npy
data/S_127/47.png,47.0,127.0,data/S_127/label_47.npy
data/S_127/123.png,123.0,127.0,data/S_127/label_123.npy
data/S_128/24.png,24.0,128.0,data/S_128/label_24.npy
data/S_129/25.png,25.0,129.0,data/S_129/label_25.npy
data/S_129/42.png,42.0,129.0,data/S_129/label_42.npy
data/S_130/63.png,63.0,130.0,data/S_130/label_63.npy
data/S_130/153.png,153.0,130.0,data/S_130/label_153.npy
data/S_131/112.png,112.0,131.0,data/S_131/label_112.npy
data/S_131/142.png,142.0,131.0,data/S_131/label_142.npy
data/S_132/50.png,50.0,132.0,data/S_132/label_50.npy
data/S_132/83.png,83.0,132.0,data/S_132/label_83.npy
data/S_133/49.png,49.0,133.0,data/S_133/label_49.npy
data/S_133/142.png,142.0,133.0,data/S_133/label_142.npy
data/S_134/140.png,140.0,134.0,data/S_134/label_140.npy
data/S_135/70.png,70.0,135.0,data/S_135/label_70.npy
data/S_135/140.png,140.0,135.0,data/S_135/label_140.npy
data/S_136/35.png,35.0,136.0,data/S_136/label_35.npy
data/S_136/98.png,98.0,136.0,data/S_136/label_98.npy
data/S_137/50.png,50.0,137.0,data/S_137/label_50.npy
data/S_137/122.png,122.0,137.0,data/S_137/label_122.npy
data/S_138/81.png,81.0,138.0,data/S_138/label_81.npy
data/S_138/148.png,148.0,138.0,data/S_138/label_148.npy
data/S_139/21.png,21.0,139.0,data/S_139/label_21.npy
data/S_140/37.png,37.0,140.0,data/S_140/label_37.npy
data/S_140/64.png,64.0,140.0,data/S_140/label_64.npy
data/S_141/52.png,52.0,141.0,data/S_141/label_52.npy
data/S_141/110.png,110.0,141.0,data/S_141/label_110.npy
data/S_142/51.png,51.0,142.0,data/S_142/label_51.npy
data/S_142/66.png,66.0,142.0,data/S_142/label_66.npy
data/S_143/124.png,124.0,143.0,data/S_143/label_124.npy
data/S_144/19.png,19.0,144.0,data/S_144/label_19.npy
data/S_144/23.png,23.0,144.0,data/S_144/label_23.npy
data/S_145/78.png,78.0,145.0,data/S_145/label_78.npy
data/S_145/126.png,126.0,145.0,data/S_145/label_126.npy
data/S_146/109.png,109.0,146.0,data/S_146/label_109.npy
data/S_146/138.png,138.0,146.0,data/S_146/label_138.npy
data/S_147/38.png,38.0,147.0,data/S_147/label_38.npy
data/S_148/63.png,63.0,148.0,data/S_148/label_63.npy
data/S_148/79.png,79.0,148.0,data/S_148/label_79.npy
data/S_149/93.png,93.0,149.0,data/S_149/label_93.npy
data/S_149/138.png,138.0,149.0,data/S_149/label_138.npy
data/S_150/23.png,23.0,150.0,data/S_150/label_23.npy
data/S_150/110.png,110.0,150.0,data/S_150/label_110.npy
data/S_151/128.png,128.0,151.0,data/S_151/label_128.npy
data/S_152/50.png,50.0,152.0,data/S_152/label_50.npy
data/S_152/138.png,138.0,152.0,data/S_152/label_138.npy
data/S_153/65.png,65.0,153.0,data/S_153/label_65.npy
data/S_153/125.png,125.0,153.0,data/S_153/label_125.npy
data/S_154/125.png,125.0,154.0,data/S_154/label_125.npy
data/S_154/141.png,141.0,154.0,data/S_154/label_141.npy
data/S_155/127.png,127.0,155.0,data/S_155/label_127.npy
data/S_156/111.png,111.0,156.0,data/S_156/label_111.npy
data/S_156/114.png,114.0,156.0,data/S_156/label_114.npy
data/S_157/25.png,25.0,157.0,data/S_157/label_25.npy
data/S_157/41.png,41.0,157.0,data/S_157/label_41.npy
data/S_158/21.png,21.0,158.0,data/S_158/label_21.npy
data/S_158/64.png,64.0,158.0,data/S_158/label_64.npy
data/S_159/99.png,99.0,159.0,data/S_159/label_99.npy
data/S_159/130.png,130.0,159.0,data/S_159/label_130.npy
data/S_160/50.png,50.0,160.0,data/S_160/label_50.npy
data/S_161/20.png,20.0,161.0,data/S_161/label_20.npy
data/S_161/21.png,21.0,161.0,data/S_161/label_21.npy
data/S_162/100.png,100.0,162.0,data/S_162/label_100.npy
data/S_162/130.png,130.0,162.0,data/S_162/label_130.npy
data/S_163/127.png,127.0,163.0,data/S_163/label_127.npy
data/S_163/146.png,146.0,163.0,data/S_163/label_146.npy
data/S_164/94.png,94.0,164.0,data/S_164/label_94.npy
data/S_165/49.png,49.0,165.0,data/S_165/label_49.npy
data/S_165/80.png,80.0,165.0,data/S_165/label_80.npy
data/S_166/121.png,121.0,166.0,data/S_166/label_121.npy
data/S_167/39.png,39.0,167.0,data/S_167/label_39.npy
data/S_167/115.png,115.0,167.0,data/S_167/label_115.npy
data/S_168/26.png,26.0,168.0,data/S_168/label_26.npy
data/S_168/128.png,128.0,168.0,data/S_168/label_128.npy
data/S_169/25.png,25.0,169.0,data/S_169/label_25.npy
data/S_170/72.png,72.0,170.0,data/S_170/label_72.npy
data/S_170/114.png,114.0,170.0,data/S_170/label_114.npy
data/S_171/63.png,63.0,171.0,data/S_171/label_63.npy
data/S_171/78.png,78.0,171.0,data/S_171/label_78.npy
data/S_172/132.png,132.0,172.0,data/S_172/label_132.npy
data/S_173/91.png,91.0,173.0,data/S_173/label_91.npy
data/S_173/132.png,132.0,173.0,data/S_173/label_132.npy
data/S_174/104.png,104.0,174.0,data/S_174/label_104.npy
data/S_175/23.png,23.0,175.0,data/S_175/label_23.npy
data/S_175/64.png,64.0,175.0,data/S_175/label_64.npy
data/S_176/91.png,91.0,176.0,data/S_176/label_91.npy
data/S_177/37.png,37.0,177.0,data/S_177/label_37.npy
data/S_177/51.png,51.0,177.0,data/S_177/label_51.npy
data/S_178/67.png,67.0,178.0,data/S_178/label_67.npy
data/S_179/53.png,53.0,179.0,data/S_179/label_53.npy
data/S_179/105.png,105.0,179.0,data/S_179/label_105.npy
data/S_180/134.png,134.0,180.0,data/S_180/label_134.npy
data/S_181/120.png,120.0,181.0,data/S_181/label_120.npy
data/S_181/121.png,121.0,181.0,data/S_181/label_121.npy
data/S_182/135.png,135.0,182.0,data/S_182/label_135.npy
data/S_183/64.png,64.0,183.0,data/S_183/label_64.npy
data/S_183/119.png,119.0,183.0,data/S_183/label_119.npy
data/S_184/106.png,106.0,184.0,data/S_184/label_106.npy
data/S_185/39.png,39.0,185.0,data/S_185/label_39.npy
data/S_185/121.png,121.0,185.0,data/S_185/label_121.npy
data/S_186/37.png,37.0,186.0,data/S_186/label_37.npy
data/S_186/136.png,136.0,186.0,data/S_186/label_136.npy
data/S_187/88.png,88.0,187.0,data/S_187/label_88.npy
data/S_188/20.png,20.0,188.0,data/S_188/label_20.npy
data/S_188/68.png,68.0,188.0,data/S_188/label_68.npy
data/S_189/107.png,107.0,189.0,data/S_189/label_107.npy
data/S_190/93.png,93.0,190.0,data/S_190/label_93.npy
data/S_190/111.png,111.0,190.0,data/S_190/label_111.npy
data/S_191/85.png,85.0,191.0,data/S_191/label_85.npy
data/S_192/20.png,20.0,192.0,data/S_192/label_20.npy
data/S_192/51.png,51.0,192.0,data/S_192/label_51.npy
data/S_193/50.png,50.0,193.0,data/S_193/label_50.npy
data/S_193/67.png,67.0,193.0,data/S_193/label_67.npy
data/S_194/112.png,112.0,194.0,data/S_194/label_112.npy
data/S_195/39.png,39.0,195.0,data/S_195/label_39.npy
data/S_195/149.png,149.0,195.0,data/S_195/label_149.npy
data/S_196/51.png,51.0,196.0,data/S_196/label_51.npy
data/S_197/22.png,22.0,197.0,data/S_197/label_22.npy
data/S_197/122.png,122.0,197.0,data/S_197/label_122.npy
data/S_198/51.png,51.0,198.0,data/S_198/label_51.npy
data/S_199/108.png,108.0,199.0,data/S_199/label_108.npy
data/S_199/138.png,138.0,199.0,data/S_199/label_138.npy
